pi_co2, cp_s, h_hat, cr, T_design, CF,SHB_CF, CAPEX_total, Total_profit, Total_CO2
300.000000,3.000000,15.000000,1.000000,400.000000,0.266215,0.562757,15.287489,745102.581908,3720.672339
300.000000,3.000000,20.000000,1.000000,400.000000,0.288860,0.597298,15.337489,809725.896705,4037.308181
300.000000,3.000000,25.000000,1.000000,400.000000,0.308447,0.643588,15.387489,867346.906177,4310.723636
300.000000,3.000000,30.000000,1.000000,400.000000,0.327045,0.675409,15.437489,921929.612247,4570.666785
300.000000,3.000000,35.000000,1.000000,400.000000,0.346219,0.709304,15.487489,978621.548677,4838.893251
300.000000,3.000000,40.000000,1.000000,400.000000,0.362486,0.749049,15.537489,1027207.170156,5066.260404
300.000000,3.000000,45.000000,1.000000,400.000000,0.378130,0.777055,15.587489,1071613.960140,5284.679424
300.000000,3.000000,50.000000,1.000000,400.000000,0.393355,0.808486,15.637489,1115106.909303,5497.726142
300.000000,3.000000,55.000000,1.000000,400.000000,0.406716,0.834903,15.687489,1152408.874381,5684.233983
300.000000,3.000000,60.000000,1.000000,400.000000,0.414426,0.850989,15.737489,1173785.579548,5792.239736
300.000000,3.000000,65.000000,1.000000,400.000000,0.418988,0.859418,15.787489,1186212.399015,5855.756572
300.000000,3.000000,70.000000,1.000000,400.000000,0.421033,0.865297,15.837489,1192476.578202,5884.343671
300.000000,3.000000,75.000000,1.000000,400.000000,0.422798,0.868046,15.887489,1196975.947253,5909.247394
300.000000,3.000000,80.000000,1.000000,400.000000,0.423749,0.870738,15.937489,1200457.440757,5922.543718
300.000000,3.000000,85.000000,1.000000,400.000000,0.424843,0.872279,15.987489,1203630.590299,5937.834492
300.000000,3.000000,90.000000,1.000000,400.000000,0.425794,0.873364,16.037489,1206661.957791,5951.130817
300.000000,3.000000,95.000000,1.000000,400.000000,0.426650,0.874153,16.087489,1209016.291105,5963.097509
300.000000,3.000000,100.000000,1.000000,400.000000,0.427554,0.877521,16.137489,1211576.941718,5975.729017
320.000000,3.000000,10.000000,1.000000,400.000000,0.244197,0.511320,15.237489,749594.135278,3413.045734
320.000000,3.000000,15.000000,1.000000,400.000000,0.266548,0.562462,15.287489,819506.469391,3725.326053
320.000000,3.000000,20.000000,1.000000,400.000000,0.289003,0.596870,15.337489,890259.687359,4039.302630
320.000000,3.000000,25.000000,1.000000,400.000000,0.308923,0.639992,15.387489,953542.059923,4317.371798
320.000000,3.000000,30.000000,1.000000,400.000000,0.327568,0.675124,15.437489,1013762.869894,4577.979763
320.000000,3.000000,35.000000,1.000000,400.000000,0.346456,0.709494,15.487489,1075522.094684,4842.217332
320.000000,3.000000,40.000000,1.000000,400.000000,0.362866,0.749115,15.537489,1128446.147500,5071.578934
320.000000,3.000000,45.000000,1.000000,400.000000,0.378558,0.775799,15.587489,1177347.960670,5290.662770
320.000000,3.000000,50.000000,1.000000,400.000000,0.394069,0.807667,15.637489,1225464.778133,5507.698386
320.000000,3.000000,55.000000,1.000000,400.000000,0.407197,0.834989,15.687489,1266324.285945,5691.187668
320.000000,3.000000,60.000000,1.000000,400.000000,0.414950,0.849800,15.737489,1289713.138279,5799.552714
320.000000,3.000000,65.000000,1.000000,400.000000,0.419131,0.859694,15.787489,1303352.303250,5857.751021
320.000000,3.000000,70.000000,1.000000,400.000000,0.421509,0.865240,15.837489,1310479.949893,5890.991833
320.000000,3.000000,75.000000,1.000000,400.000000,0.423083,0.867827,15.887489,1315347.026209,5913.236291
320.000000,3.000000,80.000000,1.000000,400.000000,0.424225,0.868236,15.937489,1319182.228545,5929.191881
320.000000,3.000000,85.000000,1.000000,400.000000,0.425224,0.872213,15.987489,1322776.360305,5943.153022
320.000000,3.000000,90.000000,1.000000,400.000000,0.426318,0.873354,16.037489,1326010.283712,5958.443795
320.000000,3.000000,95.000000,1.000000,400.000000,0.427269,0.873887,16.087489,1328534.090186,5971.740120
320.000000,3.000000,100.000000,1.000000,400.000000,0.427602,0.877530,16.137489,1330991.478316,5976.393834
340.000000,3.000000,10.000000,1.000000,400.000000,0.244482,0.510569,15.237489,817894.853769,3417.034632
340.000000,3.000000,15.000000,1.000000,400.000000,0.266928,0.562177,15.287489,894130.961583,3730.644582
340.000000,3.000000,20.000000,1.000000,400.000000,0.289288,0.595995,15.337489,971167.006286,4043.291527
340.000000,3.000000,25.000000,1.000000,400.000000,0.309351,0.639051,15.387489,1039966.573532,4323.355144
340.000000,3.000000,30.000000,1.000000,400.000000,0.328234,0.674477,15.437489,1105531.926536,4587.287191
340.000000,3.000000,35.000000,1.000000,400.000000,0.346837,0.708676,15.487489,1172360.312340,4847.535862
340.000000,3.000000,40.000000,1.000000,400.000000,0.363532,0.746442,15.537489,1230203.189759,5080.886361
340.000000,3.000000,45.000000,1.000000,400.000000,0.379224,0.775780,15.587489,1283379.329320,5299.970198
340.000000,3.000000,50.000000,1.000000,400.000000,0.394164,0.807934,15.637489,1335620.528060,5509.028019
340.000000,3.000000,55.000000,1.000000,400.000000,0.407625,0.834513,15.687489,1380046.882528,5697.171014
340.000000,3.000000,60.000000,1.000000,400.000000,0.415330,0.849315,15.737489,1406148.527964,5804.871244
340.000000,3.000000,65.000000,1.000000,400.000000,0.419654,0.859656,15.787489,1420571.960089,5865.064000
340.000000,3.000000,70.000000,1.000000,400.000000,0.421937,0.864545,15.837489,1428444.961560,5896.975179
340.000000,3.000000,75.000000,1.000000,400.000000,0.423701,0.867361,15.887489,1433657.803884,5921.878902
340.000000,3.000000,80.000000,1.000000,400.000000,0.424700,0.868845,15.937489,1437995.223369,5935.840043
340.000000,3.000000,85.000000,1.000000,400.000000,0.425794,0.872146,15.987489,1441618.863443,5951.130817
340.000000,3.000000,90.000000,1.000000,400.000000,0.426746,0.872165,16.037489,1444955.764204,5964.427141
340.000000,3.000000,95.000000,1.000000,400.000000,0.427649,0.873954,16.087489,1448143.218194,5977.058650
340.000000,3.000000,100.000000,1.000000,400.000000,0.428315,0.877825,16.137489,1451182.672849,5986.366077
360.000000,3.000000,10.000000,1.000000,400.000000,0.244815,0.510331,15.237489,886404.000657,3421.688345
360.000000,3.000000,15.000000,1.000000,400.000000,0.267356,0.561425,15.287489,968760.743477,3736.627929
360.000000,3.000000,20.000000,1.000000,400.000000,0.289574,0.595862,15.337489,1052286.851845,4047.280425
360.000000,3.000000,25.000000,1.000000,400.000000,0.309589,0.638898,15.387489,1126594.983785,4326.679226
360.000000,3.000000,30.000000,1.000000,400.000000,0.328425,0.674068,15.437489,1197327.860406,4589.946456
360.000000,3.000000,35.000000,1.000000,400.000000,0.347217,0.709418,15.487489,1269197.825303,4852.854392
360.000000,3.000000,40.000000,1.000000,400.000000,0.364008,0.746585,15.537489,1331793.505118,5087.534524
360.000000,3.000000,45.000000,1.000000,400.000000,0.379509,0.776256,15.587489,1389367.135923,5303.959095
360.000000,3.000000,50.000000,1.000000,400.000000,0.394687,0.806516,15.637489,1445984.340371,5516.340997
360.000000,3.000000,55.000000,1.000000,400.000000,0.407910,0.833799,15.687489,1494193.196327,5701.159911
360.000000,3.000000,60.000000,1.000000,400.000000,0.415806,0.848725,15.737489,1522339.811951,5811.519407
360.000000,3.000000,65.000000,1.000000,400.000000,0.420129,0.856916,15.787489,1538350.589390,5871.712162
360.000000,3.000000,70.000000,1.000000,400.000000,0.422175,0.864717,15.837489,1546527.469923,5900.299260
360.000000,3.000000,75.000000,1.000000,400.000000,0.423892,0.866048,15.887489,1551938.680966,5924.538167
360.000000,3.000000,80.000000,1.000000,400.000000,0.424986,0.868056,15.937489,1556548.339514,5939.828941
360.000000,3.000000,85.000000,1.000000,400.000000,0.425985,0.870871,15.987489,1560532.022542,5953.790082
360.000000,3.000000,90.000000,1.000000,400.000000,0.426983,0.871442,16.037489,1564292.409793,5967.751223
360.000000,3.000000,95.000000,1.000000,400.000000,0.427982,0.873744,16.087489,1567686.554519,5981.712364
360.000000,3.000000,100.000000,1.000000,400.000000,0.428643,0.875799,16.137489,1570896.379779,5990.714269
380.000000,3.000000,10.000000,1.000000,400.000000,0.244911,0.510360,15.237489,955021.625529,3423.017978
380.000000,3.000000,15.000000,1.000000,400.000000,0.267451,0.561311,15.287489,1043522.038853,3737.957561
380.000000,3.000000,20.000000,1.000000,400.000000,0.289812,0.595110,15.337489,1133225.056422,4050.604506
380.000000,3.000000,25.000000,1.000000,400.000000,0.309779,0.638975,15.387489,1213231.047683,4329.338491
380.000000,3.000000,30.000000,1.000000,400.000000,0.328472,0.674096,15.437489,1288942.074852,4590.611272
380.000000,3.000000,35.000000,1.000000,400.000000,0.347598,0.708486,15.487489,1366108.717108,4858.172922
380.000000,3.000000,40.000000,1.000000,400.000000,0.364150,0.746823,15.537489,1433584.942323,5089.528972
380.000000,3.000000,45.000000,1.000000,400.000000,0.379699,0.776094,15.587489,1495453.553650,5306.618360
380.000000,3.000000,50.000000,1.000000,400.000000,0.395163,0.805803,15.637489,1556339.463534,5522.989160
380.000000,3.000000,55.000000,1.000000,400.000000,0.408291,0.832068,15.687489,1608566.190427,5706.478441
380.000000,3.000000,60.000000,1.000000,400.000000,0.416091,0.848697,15.737489,1638622.323999,5815.508304
380.000000,3.000000,65.000000,1.000000,400.000000,0.420320,0.858248,15.787489,1655678.414203,5874.371427
380.000000,3.000000,70.000000,1.000000,400.000000,0.422793,0.865126,15.837489,1664705.339200,5908.941871
380.000000,3.000000,75.000000,1.000000,400.000000,0.424225,0.866210,15.887489,1670540.566087,5929.191881
380.000000,3.000000,80.000000,1.000000,400.000000,0.425366,0.867142,15.937489,1675066.589604,5945.147470
380.000000,3.000000,85.000000,1.000000,400.000000,0.426318,0.870681,15.987489,1679731.284797,5958.443795
380.000000,3.000000,90.000000,1.000000,400.000000,0.427459,0.871385,16.037489,1684099.130072,5974.399385
380.000000,3.000000,95.000000,1.000000,400.000000,0.428173,0.874220,16.087489,1687255.394809,5984.371629
380.000000,3.000000,100.000000,1.000000,400.000000,0.429024,0.875799,16.137489,1690689.525617,5996.032799
400.000000,3.000000,10.000000,1.000000,400.000000,0.245244,0.510350,15.237489,1023497.930844,3427.671691
400.000000,3.000000,15.000000,1.000000,400.000000,0.267499,0.561339,15.287489,1118242.895189,3738.622377
400.000000,3.000000,20.000000,1.000000,400.000000,0.290049,0.594920,15.337489,1214134.435460,4053.928587
400.000000,3.000000,25.000000,1.000000,400.000000,0.310017,0.638936,15.387489,1299757.033381,4332.662572
400.000000,3.000000,30.000000,1.000000,400.000000,0.328758,0.674011,15.437489,1380633.069957,4594.600169
400.000000,3.000000,35.000000,1.000000,400.000000,0.347788,0.708153,15.487489,1463305.508642,4860.832187
400.000000,3.000000,40.000000,1.000000,400.000000,0.364483,0.747374,15.537489,1535409.110442,5094.182686
400.000000,3.000000,45.000000,1.000000,400.000000,0.379985,0.774886,15.587489,1601521.764618,5310.607257
400.000000,3.000000,50.000000,1.000000,400.000000,0.395400,0.805736,15.637489,1666775.371861,5526.313241
400.000000,3.000000,55.000000,1.000000,400.000000,0.408719,0.831164,15.687489,1722898.978636,5712.461787
400.000000,3.000000,60.000000,1.000000,400.000000,0.416329,0.847803,15.737489,1754596.600219,5818.832385
400.000000,3.000000,65.000000,1.000000,400.000000,0.420653,0.858029,15.787489,1773157.822634,5879.025141
400.000000,3.000000,70.000000,1.000000,400.000000,0.423031,0.864507,15.837489,1782854.310810,5912.265953
400.000000,3.000000,75.000000,1.000000,400.000000,0.424653,0.865744,15.887489,1789042.842714,5935.175227
400.000000,3.000000,80.000000,1.000000,400.000000,0.425557,0.866258,15.937489,1793875.169869,5947.806735
400.000000,3.000000,85.000000,1.000000,400.000000,0.426555,0.870538,15.987489,1798935.579747,5961.767876
400.000000,3.000000,90.000000,1.000000,400.000000,0.427602,0.870567,16.037489,1803479.716984,5976.393834
400.000000,3.000000,95.000000,1.000000,400.000000,0.428458,0.874115,16.087489,1806920.631654,5988.360526
400.000000,3.000000,100.000000,1.000000,400.000000,0.429309,0.875837,16.137489,1810347.837575,6000.021696
420.000000,3.000000,10.000000,1.000000,400.000000,0.245576,0.509703,15.237489,1091962.469942,3432.325405
420.000000,3.000000,15.000000,1.000000,400.000000,0.267784,0.561045,15.287489,1193075.867684,3742.611275
420.000000,3.000000,20.000000,1.000000,400.000000,0.290192,0.594911,15.337489,1295216.302288,4055.923036
420.000000,3.000000,25.000000,1.000000,400.000000,0.310112,0.638975,15.387489,1386233.099137,4333.992204
420.000000,3.000000,30.000000,1.000000,400.000000,0.329095,0.673088,15.437489,1472546.459504,4599.559405
420.000000,3.000000,35.000000,1.000000,400.000000,0.347979,0.708181,15.487489,1560327.480972,4863.491452
420.000000,3.000000,40.000000,1.000000,400.000000,0.364721,0.745824,15.537489,1637197.620784,5097.506767
420.000000,3.000000,45.000000,1.000000,400.000000,0.380227,0.774382,15.587489,1707854.926341,5314.236861
420.000000,3.000000,50.000000,1.000000,400.000000,0.395496,0.805346,15.637489,1777188.400460,5527.642873
420.000000,3.000000,55.000000,1.000000,400.000000,0.408814,0.832325,15.687489,1836619.982110,5713.791420
420.000000,3.000000,60.000000,1.000000,400.000000,0.416709,0.847479,15.737489,1871521.571409,5824.150915
420.000000,3.000000,65.000000,1.000000,400.000000,0.420895,0.858990,15.787489,1890527.641529,5882.654744
420.000000,3.000000,70.000000,1.000000,400.000000,0.423083,0.864764,15.837489,1901142.753096,5913.236291
420.000000,3.000000,75.000000,1.000000,400.000000,0.424700,0.865211,15.887489,1907831.574468,5935.840043
420.000000,3.000000,80.000000,1.000000,400.000000,0.425937,0.866039,15.937489,1913023.576942,5953.125265
420.000000,3.000000,85.000000,1.000000,400.000000,0.426698,0.871509,15.987489,1917883.282700,5963.762325
420.000000,3.000000,90.000000,1.000000,400.000000,0.427697,0.870986,16.037489,1923086.617327,5977.723466
420.000000,3.000000,95.000000,1.000000,400.000000,0.428648,0.874163,16.087489,1926705.339279,5991.019791
420.000000,3.000000,100.000000,1.000000,400.000000,0.429500,0.875828,16.137489,1930536.054545,6002.680961
440.000000,3.000000,10.000000,1.000000,400.000000,0.245672,0.510065,15.237489,1160746.127657,3433.655037
440.000000,3.000000,15.000000,1.000000,400.000000,0.268022,0.561016,15.287489,1268053.251664,3745.935356
440.000000,3.000000,20.000000,1.000000,400.000000,0.290335,0.594530,15.337489,1376202.235844,4057.917485
440.000000,3.000000,25.000000,1.000000,400.000000,0.310255,0.639108,15.387489,1472930.323345,4335.986653
440.000000,3.000000,30.000000,1.000000,400.000000,0.329238,0.672945,15.437489,1564475.786267,4601.553854
440.000000,3.000000,35.000000,1.000000,400.000000,0.348121,0.707924,15.487489,1657520.227679,4865.485900
440.000000,3.000000,40.000000,1.000000,400.000000,0.364864,0.746024,15.537489,1739099.554944,5099.501216
440.000000,3.000000,45.000000,1.000000,400.000000,0.380560,0.774391,15.587489,1814067.500892,5318.890575
440.000000,3.000000,50.000000,1.000000,400.000000,0.395638,0.804852,15.637489,1887748.697921,5529.637322
440.000000,3.000000,55.000000,1.000000,400.000000,0.408956,0.830831,15.687489,1951172.733571,5715.785868
440.000000,3.000000,60.000000,1.000000,400.000000,0.416805,0.847336,15.737489,1988086.489228,5825.480548
440.000000,3.000000,65.000000,1.000000,400.000000,0.420990,0.859522,15.787489,2008247.203886,5883.984377
440.000000,3.000000,70.000000,1.000000,400.000000,0.423321,0.863946,15.837489,2019322.193993,5916.560372
440.000000,3.000000,75.000000,1.000000,400.000000,0.424795,0.865011,15.887489,2026664.142570,5937.169676
440.000000,3.000000,80.000000,1.000000,400.000000,0.425889,0.866229,15.937489,2032048.368119,5952.460449
440.000000,3.000000,85.000000,1.000000,400.000000,0.426979,0.869492,15.987489,2037395.469139,5967.445700
440.000000,3.000000,90.000000,1.000000,400.000000,0.427887,0.870596,16.037489,2042446.268788,5980.382731
440.000000,3.000000,95.000000,1.000000,400.000000,0.428881,0.873716,16.087489,2046805.173202,5994.038350
440.000000,3.000000,100.000000,1.000000,400.000000,0.429552,0.875552,16.137489,2050491.199368,6003.651299
460.000000,3.000000,10.000000,1.000000,400.000000,0.245767,0.510055,15.237489,1229278.947013,3434.984670
460.000000,3.000000,15.000000,1.000000,400.000000,0.268117,0.560683,15.287489,1342790.161474,3747.264988
460.000000,3.000000,20.000000,1.000000,400.000000,0.290382,0.594416,15.337489,1457223.157590,4058.582301
460.000000,3.000000,25.000000,1.000000,400.000000,0.310493,0.638889,15.387489,1559754.295699,4339.310734
460.000000,3.000000,30.000000,1.000000,400.000000,0.329286,0.672565,15.437489,1656022.545208,4602.218670
460.000000,3.000000,35.000000,1.000000,400.000000,0.348121,0.708000,15.487489,1754791.487878,4865.485900
460.000000,3.000000,40.000000,1.000000,400.000000,0.365007,0.745672,15.537489,1841071.617503,5101.495665
460.000000,3.000000,45.000000,1.000000,400.000000,0.380751,0.774296,15.587489,1920387.682392,5321.549839
460.000000,3.000000,50.000000,1.000000,400.000000,0.395829,0.803938,15.637489,1998486.820180,5532.296587
460.000000,3.000000,55.000000,1.000000,400.000000,0.409099,0.830080,15.687489,2065348.371533,5717.780317
460.000000,3.000000,60.000000,1.000000,400.000000,0.416947,0.847384,15.737489,2104736.412250,5827.474996
460.000000,3.000000,65.000000,1.000000,400.000000,0.421133,0.857382,15.787489,2125975.141940,5885.978825
460.000000,3.000000,70.000000,1.000000,400.000000,0.423464,0.862291,15.837489,2137483.107009,5918.554821
460.000000,3.000000,75.000000,1.000000,400.000000,0.424938,0.864964,15.887489,2145568.930344,5939.164124
460.000000,3.000000,80.000000,1.000000,400.000000,0.426032,0.867028,15.937489,2151304.699428,5954.454898
460.000000,3.000000,85.000000,1.000000,400.000000,0.427264,0.870063,15.987489,2156707.454392,5971.434598
460.000000,3.000000,90.000000,1.000000,400.000000,0.428030,0.871756,16.037489,2161921.367624,5982.377180
460.000000,3.000000,95.000000,1.000000,400.000000,0.429119,0.872317,16.087489,2166658.484037,5997.362431
460.000000,3.000000,100.000000,1.000000,400.000000,0.429742,0.875457,16.137489,2170811.604226,6006.310564
480.000000,3.000000,10.000000,1.000000,400.000000,0.245862,0.509998,15.237489,1297959.293419,3436.314302
480.000000,3.000000,15.000000,1.000000,400.000000,0.268260,0.560626,15.287489,1417782.864126,3749.259437
480.000000,3.000000,20.000000,1.000000,400.000000,0.290430,0.594292,15.337489,1538345.648700,4059.247117
480.000000,3.000000,25.000000,1.000000,400.000000,0.310683,0.638537,15.387489,1646475.954781,4341.969999
480.000000,3.000000,30.000000,1.000000,400.000000,0.329381,0.672641,15.437489,1748223.786111,4603.548303
480.000000,3.000000,35.000000,1.000000,400.000000,0.348169,0.707972,15.487489,1852140.291027,4866.150717
480.000000,3.000000,40.000000,1.000000,400.000000,0.365054,0.745139,15.537489,1943222.371072,5102.160481
480.000000,3.000000,45.000000,1.000000,400.000000,0.380846,0.773678,15.587489,2026907.742702,5322.879472
480.000000,3.000000,50.000000,1.000000,400.000000,0.395924,0.803672,15.637489,2108834.927073,5533.626219
480.000000,3.000000,55.000000,1.000000,400.000000,0.409099,0.830831,15.687489,2179397.709486,5717.780317
480.000000,3.000000,60.000000,1.000000,400.000000,0.417138,0.847355,15.737489,2221249.606229,5830.134261
480.000000,3.000000,65.000000,1.000000,400.000000,0.421466,0.857211,15.787489,2244165.985621,5890.632539
480.000000,3.000000,70.000000,1.000000,400.000000,0.423701,0.861634,15.837489,2256170.914285,5921.878902
480.000000,3.000000,75.000000,1.000000,400.000000,0.425128,0.864850,15.887489,2264427.230343,5941.823389
480.000000,3.000000,80.000000,1.000000,400.000000,0.426222,0.867142,15.937489,2270127.498048,5957.114163
480.000000,3.000000,85.000000,1.000000,400.000000,0.427264,0.869834,15.987489,2276007.463633,5971.434598
480.000000,3.000000,90.000000,1.000000,400.000000,0.428363,0.872032,16.037489,2281730.293383,5987.030893
480.000000,3.000000,95.000000,1.000000,400.000000,0.429214,0.871709,16.087489,2286781.348707,5998.692064
480.000000,3.000000,100.000000,1.000000,400.000000,0.429885,0.875457,16.137489,2290975.854175,6008.305013
500.000000,3.000000,10.000000,1.000000,400.000000,0.245957,0.509294,15.237489,1366688.761684,3437.643935
500.000000,3.000000,15.000000,1.000000,400.000000,0.268260,0.560664,15.287489,1492700.589324,3749.259437
500.000000,3.000000,20.000000,1.000000,400.000000,0.290620,0.594378,15.337489,1619684.561774,4061.906382
500.000000,3.000000,25.000000,1.000000,400.000000,0.310778,0.638423,15.387489,1733358.759766,4343.299632
500.000000,3.000000,30.000000,1.000000,400.000000,0.329476,0.672527,15.437489,1840245.922875,4604.877935
500.000000,3.000000,35.000000,1.000000,400.000000,0.348264,0.708086,15.487489,1949313.312252,4867.480349
500.000000,3.000000,40.000000,1.000000,400.000000,0.365102,0.745015,15.537489,2045273.801128,5102.825297
500.000000,3.000000,45.000000,1.000000,400.000000,0.380798,0.773944,15.587489,2133294.204337,5322.214656
500.000000,3.000000,50.000000,1.000000,400.000000,0.396066,0.803415,15.637489,2219598.012021,5535.620668
500.000000,3.000000,55.000000,1.000000,400.000000,0.409385,0.830508,15.687489,2293836.276305,5721.769215
500.000000,3.000000,60.000000,1.000000,400.000000,0.417185,0.847355,15.737489,2337868.738976,5830.799078
500.000000,3.000000,65.000000,1.000000,400.000000,0.421371,0.858124,15.787489,2361247.938681,5889.302907
500.000000,3.000000,70.000000,1.000000,400.000000,0.423797,0.861577,15.837489,2374509.572908,5923.208535
500.000000,3.000000,75.000000,1.000000,400.000000,0.425319,0.864564,15.887489,2382990.131068,5944.482654
500.000000,3.000000,80.000000,1.000000,400.000000,0.426413,0.866657,15.937489,2389321.236700,5959.773428
500.000000,3.000000,85.000000,1.000000,400.000000,0.427502,0.869958,15.987489,2395851.713305,5974.758679
500.000000,3.000000,90.000000,1.000000,400.000000,0.428458,0.871195,16.037489,2401541.160744,5988.360526
500.000000,3.000000,95.000000,1.000000,400.000000,0.429309,0.871566,16.087489,2406264.072747,6000.021696
500.000000,3.000000,100.000000,1.000000,400.000000,0.430123,0.875000,16.137489,2411147.441314,6011.629094
